node_id,lat_centro,lon_centro,n_accidentes,n_graves,n_mortales,n_alcohol,sensores_imd_500m,idx_peligrosidad,categoria
PN_3297,40.42986851575033,-3.6703155690660645,19,0,0,1,63,0.0262,MEDIO
PN_3298,40.37615264723209,-3.6559512115128507,9,1,0,2,22,0.0261,BAJO
PN_3299,40.44993257643419,-3.704810021518391,9,1,0,2,64,0.0261,BAJO
PN_3300,40.40097753678384,-3.643154825089759,9,1,0,2,17,0.0261,BAJO
PN_3301,40.380810817969945,-3.6188190705341237,9,1,0,2,20,0.0261,BAJO
PN_3302,40.38723431351608,-3.654102924567955,9,1,0,2,10,0.0261,BAJO
PN_3303,40.39707737724252,-3.743989950874676,9,1,0,2,25,0.0261,BAJO
PN_3304,40.39395369264307,-3.6589348174577854,9,1,0,2,47,0.0261,BAJO
PN_3305,40.39587086936064,-3.6618718457431516,9,1,0,2,47,0.0261,BAJO
PN_3306,40.37208497506734,-3.7540688890645666,9,1,0,2,25,0.0261,BAJO
PN_3307,40.3900218908902,-3.640013368351588,9,1,0,2,53,0.0261,BAJO
PN_3308,40.394721803318674,-3.7000994466484136,9,1,0,2,94,0.0261,BAJO
PN_3309,40.373015279698684,-3.757993917211225,9,1,0,2,18,0.0261,BAJO
PN_3310,40.431774409556255,-3.650152496108492,9,1,0,2,93,0.0261,BAJO
PN_3311,40.37601636218664,-3.695048570771544,9,1,0,2,29,0.0261,BAJO
PN_3312,40.39501561065047,-3.7669247478064967,9,1,0,2,70,0.0261,BAJO
PN_3313,40.377772622193305,-3.663088693829043,9,1,0,2,29,0.0261,BAJO
PN_3314,40.40227554349802,-3.7300224118120955,9,1,0,2,20,0.0261,BAJO
PN_3315,40.430817726731405,-3.6557747013726307,9,1,0,2,75,0.0261,BAJO
PN_3316,40.37782347553982,-3.7667480908138042,9,1,0,2,23,0.0261,BAJO
PN_3317,40.38330272899599,-3.664742534287244,9,1,0,2,32,0.0261,BAJO
PN_3318,40.39897395059869,-3.6541405887638967,9,1,0,2,14,0.0261,BAJO
PN_3319,40.38912297793437,-3.738116077514514,9,1,0,2,77,0.0261,BAJO
PN_3320,40.37330282386366,-3.722935201993923,9,1,0,2,29,0.0261,BAJO
PN_3321,40.3840406732412,-3.709845828507572,9,1,0,2,22,0.0261,BAJO
PN_3322,40.44413386835846,-3.6108634813869886,9,1,0,2,42,0.0261,BAJO
PN_3323,40.388815323617315,-3.7611149746759525,15,0,0,2,46,0.0259,MEDIO
PN_3324,40.35288750399051,-3.6939200060077098,15,0,0,2,37,0.0259,MEDIO
PN_3325,40.37320459037288,-3.7346156055675914,15,0,0,2,44,0.0259,MEDIO
PN_3326,40.4201799707444,-3.6780352965460876,15,0,0,2,72,0.0259,MEDIO
PN_3327,40.438776839690846,-3.725073246007475,15,0,0,2,19,0.0259,MEDIO
PN_3328,40.424899005222535,-3.7111090120027446,15,0,0,2,77,0.0259,MEDIO
PN_3329,40.38796682981979,-3.7068724434840523,15,0,0,2,19,0.0259,MEDIO
PN_3330,40.3809015558685,-3.748168463208584,15,0,0,2,22,0.0259,MEDIO
PN_3331,40.42210304339968,-3.611262713441168,15,0,0,2,50,0.0259,MEDIO
PN_3332,40.380947734414825,-3.6858969394968586,15,0,0,2,38,0.0259,MEDIO
PN_3333,40.43221299489355,-3.697327706099033,15,0,0,2,46,0.0259,MEDIO
PN_3334,40.431786191015895,-3.7103130585727393,15,0,0,2,70,0.0259,MEDIO
PN_3335,40.403957800436665,-3.678011551749232,15,0,0,2,43,0.0259,MEDIO
PN_3336,40.402265020976216,-3.6767257772249433,15,0,0,2,35,0.0259,MEDIO
PN_3337,40.39523317065751,-3.723826680170255,5,1,0,3,21,0.0258,BAJO
PN_3338,40.39113552773191,-3.6408246002216282,5,1,0,3,57,0.0258,BAJO
PN_3339,40.405964241068844,-3.731354430766752,5,1,0,3,20,0.0258,BAJO
PN_3340,40.43964634574185,-3.7000582587841464,5,1,0,3,18,0.0258,BAJO
PN_3341,40.43324793667484,-3.6438297699100297,10,2,0,0,103,0.0256,MEDIO
PN_3342,40.465075742818385,-3.630285749628675,10,2,0,0,35,0.0256,MEDIO
PN_3343,40.400994920224306,-3.698112798555376,10,2,0,0,90,0.0256,MEDIO
PN_3344,40.454701046722676,-3.652198031449468,10,2,0,0,57,0.0256,MEDIO
PN_3345,40.439610466634974,-3.63201105791263,10,2,0,0,31,0.0256,MEDIO
PN_3346,40.43104956422464,-3.7238191592712275,10,2,0,0,22,0.0256,MEDIO
PN_3347,40.36983238877142,-3.7649230308040154,10,2,0,0,20,0.0256,MEDIO
PN_3348,40.456289038818646,-3.6931192675437203,10,2,0,0,108,0.0256,MEDIO
PN_3349,40.46405792489584,-3.6769311376897234,10,2,0,0,64,0.0256,MEDIO
PN_3350,40.43400524875001,-3.6889030282392574,10,2,0,0,57,0.0256,MEDIO
PN_3351,40.44978055104076,-3.6825875233465544,10,2,0,0,52,0.0256,MEDIO
PN_3352,40.458836214442,-3.6496314723147214,10,2,0,0,26,0.0256,MEDIO
PN_3353,40.36777122946582,-3.6161323533786742,10,2,0,0,1,0.0256,MEDIO
PN_3354,40.44611879084548,-3.6050326903646477,10,2,0,0,19,0.0256,MEDIO
PN_3355,40.39068306653381,-3.720881845785459,10,2,0,0,34,0.0256,MEDIO
PN_3356,40.434071236057605,-3.614045446962605,10,2,0,0,29,0.0256,MEDIO
PN_3357,40.42308049088619,-3.703038616026862,10,2,0,0,44,0.0256,MEDIO
PN_3358,40.49782711526533,-3.668256723540196,10,2,0,0,44,0.0256,MEDIO
PN_3359,40.39084215149468,-3.7249767583649613,10,2,0,0,42,0.0256,MEDIO
PN_3360,40.48112771895828,-3.7286996944187485,10,2,0,0,12,0.0256,MEDIO
PN_3361,40.4440078596659,-3.6557713283328033,10,2,0,0,62,0.0256,MEDIO
PN_3362,40.4661214892069,-3.7492764551772018,10,2,0,0,4,0.0256,MEDIO
PN_3363,40.3692089107539,-3.6960414618804593,10,2,0,0,74,0.0256,MEDIO
PN_3364,40.409847333483086,-3.552311611508442,10,2,0,0,7,0.0256,MEDIO
PN_3365,40.45510251971804,-3.6606638753276095,10,2,0,0,61,0.0256,MEDIO
PN_3366,40.39803314136489,-3.7047293866746407,10,2,0,0,65,0.0256,MEDIO
PN_3367,40.43307056299799,-3.7142144574234566,10,2,0,0,93,0.0256,MEDIO
PN_3368,40.37111889647228,-3.747005260283001,10,2,0,0,33,0.0256,MEDIO
PN_3369,40.47992186471169,-3.7046565001040195,10,2,0,0,79,0.0256,MEDIO
PN_3370,40.44777983351768,-3.668839762835462,10,2,0,0,56,0.0256,MEDIO
PN_3371,40.44765735261957,-3.672094421535666,10,2,0,0,46,0.0256,MEDIO
PN_3372,40.373616371851476,-3.775583776102818,10,2,0,0,21,0.0256,MEDIO
PN_3373,40.428045845028194,-3.663790721316454,10,2,0,0,37,0.0256,MEDIO
PN_3374,40.45561734583063,-3.785065732714203,10,2,0,0,40,0.0256,MEDIO
PN_3375,40.481317375357925,-3.715066522696791,10,2,0,0,71,0.0256,MEDIO
PN_3376,40.40292500179239,-3.6206433526711743,10,2,0,0,4,0.0256,MEDIO
PN_3377,40.43106030565085,-3.6299727707909546,10,2,0,0,70,0.0256,MEDIO
PN_3378,40.37115118165188,-3.703056997192907,10,2,0,0,22,0.0256,MEDIO
PN_3379,40.40433762681441,-3.7171927295800105,10,2,0,0,55,0.0256,MEDIO
PN_3380,40.39709336686458,-3.7547135119900616,10,2,0,0,23,0.0256,MEDIO
PN_3381,40.39587094627656,-3.7308551808574535,10,2,0,0,6,0.0256,MEDIO
PN_3382,40.50285688653001,-3.6622946825289917,10,2,0,0,39,0.0256,MEDIO
PN_3383,40.44531783023587,-3.786989420293473,10,2,0,0,0,0.0256,MEDIO
PN_3384,40.4609380732234,-3.6941035462783036,10,2,0,0,130,0.0256,MEDIO
PN_3385,40.407792582914,-3.7418962087845253,10,2,0,0,29,0.0256,MEDIO
PN_3386,40.465085347756684,-3.685589848512211,11,0,0,3,51,0.0255,MEDIO
PN_3387,40.46595297199291,-3.6579166191713353,11,0,0,3,27,0.0255,MEDIO
PN_3388,40.48094539973846,-3.7239708389445805,11,0,0,3,28,0.0255,MEDIO
PN_3389,40.44500648577644,-3.608997774778398,11,0,0,3,42,0.0255,MEDIO
PN_3390,40.44414538246683,-3.674188883088819,16,1,0,0,45,0.0253,MEDIO
PN_3391,40.41202747473335,-3.688827797025876,16,1,0,0,47,0.0253,MEDIO
PN_3392,40.43105093562929,-3.683653242791897,16,1,0,0,53,0.0253,MEDIO
PN_3393,40.407257605883174,-3.680004266826293,16,1,0,0,27,0.0253,MEDIO
PN_3394,40.51417583245247,-3.671401736579316,16,1,0,0,12,0.0253,MEDIO
PN_3395,40.43466539499883,-3.6226333213607487,16,1,0,0,71,0.0253,MEDIO
PN_3396,40.464886499963356,-3.667759111744043,16,1,0,0,53,0.0253,MEDIO
PN_3397,40.42127091241961,-3.6760189019606924,16,1,0,0,78,0.0253,MEDIO
PN_3398,40.418028694197595,-3.6930565059590386,16,1,0,0,77,0.0253,MEDIO
PN_3399,40.46559857409419,-3.690881662149111,16,1,0,0,67,0.0253,MEDIO
PN_3400,40.426631412078834,-3.6653212810548768,16,1,0,0,30,0.0253,MEDIO
PN_3401,40.437907814258594,-3.7129414069935005,16,1,0,0,51,0.0253,MEDIO
PN_3402,40.48785584485711,-3.7040228112649003,16,1,0,0,25,0.0253,MEDIO
PN_3403,40.488147875225465,-3.6730567422219313,16,1,0,0,32,0.0253,MEDIO
PN_3404,40.448252400269986,-3.6509994827791994,16,1,0,0,51,0.0253,MEDIO
PN_3405,40.446978658151,-3.6699373441734,16,1,0,0,56,0.0253,MEDIO
PN_3406,40.41484459812917,-3.7001525339629886,16,1,0,0,45,0.0253,MEDIO
PN_3407,40.36707940705547,-3.6954193021909387,16,1,0,0,66,0.0253,MEDIO
PN_3408,40.43870468353604,-3.704931352171475,16,1,0,0,32,0.0253,MEDIO
PN_3409,40.40197331357581,-3.6509320215565686,16,1,0,0,30,0.0253,MEDIO
PN_3410,40.42894398183454,-3.6990888761881546,16,1,0,0,34,0.0253,MEDIO
PN_3411,40.466833817970745,-3.6549217940004977,16,1,0,0,32,0.0253,MEDIO
PN_3412,40.433982298795684,-3.6460478384224757,16,1,0,0,77,0.0253,MEDIO
PN_3413,40.41972270039816,-3.6630496910923163,16,1,0,0,58,0.0253,MEDIO
PN_3414,40.43700593273469,-3.6529668629846874,16,1,0,0,43,0.0253,MEDIO
PN_3415,40.407887051270414,-3.7368972922322,16,1,0,0,37,0.0253,MEDIO
PN_3416,40.44121824543977,-3.694129572381817,16,1,0,0,48,0.0253,MEDIO
PN_3417,40.35982055703179,-3.6622806570085706,16,1,0,0,0,0.0253,MEDIO
PN_3418,40.38819890099341,-3.680291186610903,16,1,0,0,28,0.0253,MEDIO
PN_3419,40.46291230706322,-3.7040230375642387,6,2,0,1,28,0.0252,BAJO
PN_3420,40.421667775239996,-3.657848252420409,6,2,0,1,65,0.0252,BAJO
PN_3421,40.42118170112998,-3.662770795587134,6,2,0,1,52,0.0252,BAJO
PN_3422,40.45583816944274,-3.645208224083665,6,2,0,1,18,0.0252,BAJO
PN_3423,40.3739401030485,-3.6650307357362544,6,2,0,1,7,0.0252,BAJO
PN_3424,40.43695401968342,-3.646776590790776,6,2,0,1,69,0.0252,BAJO
PN_3425,40.420271553266694,-3.674237077211823,6,2,0,1,69,0.0252,BAJO
PN_3426,40.447887646275426,-3.6049593214296354,6,2,0,1,21,0.0252,BAJO
PN_3427,40.423160970520314,-3.6999207226348254,6,2,0,1,33,0.0252,BAJO
PN_3428,40.421343616113596,-3.6620277897659346,6,2,0,1,52,0.0252,BAJO
PN_3429,40.36910909542831,-3.753972900647795,6,2,0,1,14,0.0252,BAJO
PN_3430,40.44221118051033,-3.653115735547185,6,2,0,1,32,0.0252,BAJO
PN_3431,40.36805635822091,-3.712314513473922,6,2,0,1,14,0.0252,BAJO
PN_3432,40.482126082296844,-3.6734220712472045,6,2,0,1,57,0.0252,BAJO
PN_3433,40.37170821376273,-3.7122881788172317,6,2,0,1,26,0.0252,BAJO
PN_3434,40.42409552479935,-3.6290142380640273,6,2,0,1,61,0.0252,BAJO
PN_3435,40.345016019370256,-3.68989993481361,7,0,0,4,4,0.0252,BAJO
PN_3436,40.451103776900446,-3.693968149450306,6,2,0,1,88,0.0252,BAJO
PN_3437,40.40395404758206,-3.605137384634656,6,2,0,1,18,0.0252,BAJO
PN_3438,40.46891218794471,-3.701073760106689,6,2,0,1,15,0.0252,BAJO
PN_3439,40.40770429872455,-3.7097977878609485,6,2,0,1,49,0.0252,BAJO
PN_3440,40.37675836390258,-3.6392190063983425,6,2,0,1,10,0.0252,BAJO
PN_3441,40.43792639048376,-3.646347688248991,6,2,0,1,55,0.0252,BAJO
PN_3442,40.46528132307273,-3.698274085753285,22,0,0,0,40,0.0251,MEDIO
PN_3443,40.40117310908118,-3.7170150559742505,22,0,0,0,83,0.0251,MEDIO
PN_3444,40.48419725523374,-3.6720263832025495,22,0,0,0,48,0.0251,MEDIO
PN_3445,40.40781364922627,-3.6781845990735245,22,0,0,0,28,0.0251,MEDIO
PN_3446,40.43296144322141,-3.693189433126828,22,0,0,0,50,0.0251,MEDIO
PN_3447,40.42689087819797,-3.579778784803546,22,0,0,0,0,0.0251,MEDIO
PN_3448,40.436636502082585,-3.7166613672129505,12,1,0,1,60,0.025,MEDIO
PN_3449,40.3802144337669,-3.609114891114798,12,1,0,1,4,0.025,MEDIO
PN_3450,40.43100420042982,-3.6382852008743156,12,1,0,1,79,0.025,MEDIO
PN_3451,40.402233107166204,-3.6601956230152695,12,1,0,1,16,0.025,MEDIO
PN_3452,40.38087106399876,-3.6699819932564424,12,1,0,1,28,0.025,MEDIO
PN_3453,40.43510997013535,-3.708665186244936,12,1,0,1,48,0.025,MEDIO
PN_3454,40.35289153685542,-3.6831029614524557,12,1,0,1,14,0.025,MEDIO
PN_3455,40.38395200930034,-3.7060974838199385,12,1,0,1,20,0.025,MEDIO
PN_3456,40.44221423350805,-3.6755764520431087,12,1,0,1,55,0.025,MEDIO
PN_3457,40.45805509290571,-3.685643199058792,12,1,0,1,94,0.025,MEDIO
PN_3458,40.44985318235183,-3.738061092507543,12,1,0,1,4,0.025,MEDIO
PN_3459,40.35774504553004,-3.685035230874084,12,1,0,1,23,0.025,MEDIO
PN_3460,40.38704987487893,-3.7332013961744432,12,1,0,1,68,0.025,MEDIO
PN_3461,40.387250077595006,-3.6557381334945998,12,1,0,1,10,0.025,MEDIO
PN_3462,40.47115647696803,-3.667155697842556,12,1,0,1,76,0.025,MEDIO
PN_3463,40.41431132317056,-3.7298728700403547,12,1,0,1,66,0.025,MEDIO
PN_3464,40.42017880811819,-3.6139358135808464,12,1,0,1,39,0.025,MEDIO
PN_3465,40.36689238389713,-3.6558862937413763,12,1,0,1,0,0.025,MEDIO
PN_3466,40.41884994574839,-3.7073550996922724,12,1,0,1,39,0.025,MEDIO
PN_3467,40.43604034973169,-3.647715975221088,12,1,0,1,72,0.025,MEDIO
PN_3468,40.38309278043936,-3.7022115525038384,12,1,0,1,29,0.025,MEDIO
PN_3469,40.43698408425152,-3.6759043409496264,12,1,0,1,73,0.025,MEDIO
PN_3470,40.43302689413523,-3.7087454950847043,12,1,0,1,69,0.025,MEDIO
PN_3471,40.43307568902775,-3.715692166638343,12,1,0,1,85,0.025,MEDIO
PN_3472,40.37008650348555,-3.6217016722327817,12,1,0,1,0,0.025,MEDIO
PN_3473,40.398276996019455,-3.7196471845207797,12,1,0,1,60,0.025,MEDIO
PN_3474,40.46192247411721,-3.680259834263438,12,1,0,1,68,0.025,MEDIO
PN_3475,40.42891890791693,-3.6420271937898363,12,1,0,1,82,0.025,MEDIO
PN_3476,40.42895522860491,-3.663124144245494,12,1,0,1,54,0.025,MEDIO
PN_3477,40.429072798892705,-3.682270831507781,12,1,0,1,50,0.025,MEDIO
PN_3478,40.38592546797184,-3.7409395111033015,12,1,0,1,77,0.025,MEDIO
PN_3479,40.45130093305974,-3.7408296093833493,12,1,0,1,6,0.025,MEDIO
PN_3480,40.40490479718622,-3.6419747559039988,12,1,0,1,15,0.025,MEDIO
PN_3481,40.43601232472047,-3.677748639977412,12,1,0,1,69,0.025,MEDIO
PN_3482,40.3950628357963,-3.6982471284984197,12,1,0,1,82,0.025,MEDIO
PN_3483,40.4058094982495,-3.724667300446985,12,1,0,1,50,0.025,MEDIO
PN_3484,40.422338285481324,-3.726110865680951,18,0,0,1,36,0.0247,MEDIO
PN_3485,40.439102496307186,-3.712202442318498,18,0,0,1,49,0.0247,MEDIO
PN_3486,40.46581475234895,-3.691829240381237,18,0,0,1,65,0.0247,MEDIO
PN_3487,40.457262179352675,-3.7013058118419955,18,0,0,1,87,0.0247,MEDIO
PN_3488,40.47494414689658,-3.6392775303612592,18,0,0,1,25,0.0247,MEDIO
PN_3489,40.44693082806212,-3.684276558871817,18,0,0,1,24,0.0247,MEDIO
PN_3490,40.47293638915458,-3.7287154707863746,18,0,0,1,18,0.0247,MEDIO
PN_3491,40.446727676540334,-3.585975218983567,18,0,0,1,21,0.0247,MEDIO
PN_3492,40.4018530460282,-3.7189307397402294,18,0,0,1,77,0.0247,MEDIO
PN_3493,40.377023551985296,-3.741144828411705,8,1,0,2,27,0.0246,BAJO
PN_3494,40.4598391284695,-3.710097057688648,8,1,0,2,51,0.0246,BAJO
PN_3495,40.43885463149204,-3.6397458475348516,8,1,0,2,67,0.0246,BAJO
PN_3496,40.489025211628736,-3.692202248866418,8,1,0,2,42,0.0246,BAJO
PN_3497,40.391355133714,-3.6519034560250327,8,1,0,2,24,0.0246,BAJO
PN_3498,40.407085932300305,-3.7340453617256912,8,1,0,2,38,0.0246,BAJO
PN_3499,40.452852165779944,-3.693860833286203,8,1,0,2,94,0.0246,BAJO
PN_3500,40.40623221039075,-3.632287701230954,8,1,0,2,34,0.0246,BAJO
PN_3501,40.37824303685669,-3.7280453233242676,8,1,0,2,38,0.0246,BAJO
PN_3502,40.472651950199385,-3.731078293034424,8,1,0,2,20,0.0246,BAJO
PN_3503,40.456844721632415,-3.591275071771226,8,1,0,2,2,0.0246,BAJO
PN_3504,40.38712226708583,-3.765758646835784,8,1,0,2,37,0.0246,BAJO
PN_3505,40.452250502654095,-3.7822707897267343,8,1,0,2,35,0.0246,BAJO
PN_3506,40.42212346466695,-3.6848086887876854,8,1,0,2,55,0.0246,BAJO
PN_3507,40.42825087707243,-3.6707623802544203,8,1,0,2,53,0.0246,BAJO
PN_3508,40.39907369142057,-3.77491899812053,8,1,0,2,22,0.0246,BAJO
PN_3509,40.38791045896325,-3.671163173069,8,1,0,2,18,0.0246,BAJO
PN_3510,40.46072982225561,-3.6621095917840334,8,1,0,2,67,0.0246,BAJO
PN_3511,40.34120984841693,-3.7183295693333918,8,1,0,2,20,0.0246,BAJO
PN_3512,40.468981105370865,-3.6770463317813866,8,1,0,2,61,0.0246,BAJO
PN_3513,40.42186084815319,-3.72114648918175,8,1,0,2,60,0.0246,BAJO
PN_3514,40.40302057112206,-3.661654292187387,8,1,0,2,51,0.0246,BAJO
PN_3515,40.411200327982115,-3.6740198330713043,8,1,0,2,52,0.0246,BAJO
PN_3516,40.38003691199134,-3.6954076847969892,14,0,0,2,41,0.0244,MEDIO
PN_3517,40.43200054534555,-3.641774391051839,14,0,0,2,92,0.0244,MEDIO
PN_3518,40.390781084376854,-3.7099903790373423,14,0,0,2,36,0.0244,MEDIO
PN_3519,40.383866547987814,-3.6488876288744962,14,0,0,2,18,0.0244,MEDIO
PN_3520,40.4563138600019,-3.730266828219744,14,0,0,2,17,0.0244,MEDIO
PN_3521,40.426214514770415,-3.629775352498628,9,2,0,0,62,0.0241,BAJO
PN_3522,40.42504699390425,-3.696002290283211,9,2,0,0,37,0.0241,BAJO
PN_3523,40.3889399965104,-3.7117378921747957,9,2,0,0,42,0.0241,BAJO
PN_3524,40.38928844995499,-3.686892967835967,9,2,0,0,41,0.0241,BAJO
PN_3525,40.382915363433334,-3.7660295834773945,9,2,0,0,20,0.0241,BAJO
PN_3526,40.46416533732657,-3.695128091360032,9,2,0,0,89,0.0241,BAJO
PN_3527,40.43760237831837,-3.6444089585764954,9,2,0,0,76,0.0241,BAJO
PN_3528,40.43180357466812,-3.661772085916078,9,2,0,0,84,0.0241,BAJO
PN_3529,40.381896379627534,-3.6671634271984277,9,2,0,0,43,0.0241,BAJO
PN_3530,40.43193396600097,-3.718891419491239,9,2,0,0,78,0.0241,BAJO
PN_3531,40.47901262135496,-3.6853198961645464,9,2,0,0,53,0.0241,BAJO
PN_3532,40.442889419547576,-3.719132585855868,9,2,0,0,22,0.0241,BAJO
PN_3533,40.43475352632634,-3.678011102792544,9,2,0,0,71,0.0241,BAJO
PN_3534,40.416116506135005,-3.70714181171528,9,2,0,0,27,0.0241,BAJO
PN_3535,40.39782599700126,-3.6044416120337948,9,2,0,0,0,0.0241,BAJO
PN_3536,40.367301592351716,-3.6162940213254444,9,2,0,0,1,0.0241,BAJO
PN_3537,40.367249297776,-3.6167149484730965,9,2,0,0,0,0.0241,BAJO
PN_3538,40.482751002983235,-3.709918454387694,9,2,0,0,76,0.0241,BAJO
PN_3539,40.404850120760514,-3.6787585015606834,9,2,0,0,33,0.0241,BAJO
PN_3540,40.384785325265774,-3.6702747295316462,9,2,0,0,31,0.0241,BAJO
PN_3541,40.37405675064234,-3.742967100625553,9,2,0,0,46,0.0241,BAJO
PN_3542,40.44806819288195,-3.57144412157683,9,2,0,0,0,0.0241,BAJO
PN_3543,40.39919590524285,-3.732008117224917,9,2,0,0,11,0.0241,BAJO
PN_3544,40.444881970815274,-3.7148458604513337,9,2,0,0,37,0.0241,BAJO
PN_3545,40.380291433365954,-3.6672195884616894,9,2,0,0,39,0.0241,BAJO
PN_3546,40.496175856062976,-3.6920046416913213,9,2,0,0,9,0.0241,BAJO
PN_3547,40.40306460840671,-3.750924948620744,9,2,0,0,40,0.0241,BAJO
PN_3548,40.45315467244578,-3.7081051946616617,9,2,0,0,86,0.0241,BAJO
PN_3549,40.43504494931092,-3.664890268025563,9,2,0,0,83,0.0241,BAJO
PN_3550,40.4437208991569,-3.663624946105626,9,2,0,0,90,0.0241,BAJO
PN_3551,40.40424782373143,-3.7181463427279016,9,2,0,0,61,0.0241,BAJO
PN_3552,40.47211351491361,-3.691077291190974,9,2,0,0,35,0.0241,BAJO
PN_3553,40.41401979477408,-3.6890053484378496,9,2,0,0,39,0.0241,BAJO
PN_3554,40.43393863948276,-3.642262263703403,9,2,0,0,90,0.0241,BAJO
PN_3555,40.39080846603028,-3.7582601503692388,9,2,0,0,26,0.0241,BAJO
PN_3556,40.44375872746041,-3.7197052301244025,9,2,0,0,20,0.0241,BAJO
PN_3557,40.513144725114216,-3.664011185151801,9,2,0,0,26,0.0241,BAJO
PN_3558,40.36160268214084,-3.6841517191623376,9,2,0,0,19,0.0241,BAJO
PN_3559,40.460417579154544,-3.593100163524776,9,2,0,0,16,0.0241,BAJO
PN_3560,40.46119217470404,-3.7090047306321705,9,2,0,0,41,0.0241,BAJO
PN_3561,40.346155008802725,-3.712988746985356,9,2,0,0,11,0.0241,BAJO
PN_3562,40.42516365318539,-3.6400204555444247,10,0,0,3,15,0.024,MEDIO
PN_3563,40.39419845229162,-3.6669813525323454,10,0,0,3,43,0.024,MEDIO
PN_3564,40.438094710576934,-3.6590329529334227,10,0,0,3,94,0.024,MEDIO
PN_3565,40.436836125841985,-3.64374137587636,15,1,0,0,73,0.0239,MEDIO
PN_3566,40.474129364442966,-3.720831341263903,15,1,0,0,46,0.0239,MEDIO
PN_3567,40.356034368436454,-3.704110568450981,15,1,0,0,19,0.0239,MEDIO
PN_3568,40.47209766253273,-3.579080724803013,15,1,0,0,15,0.0239,MEDIO
PN_3569,40.42792826979862,-3.686191654540641,15,1,0,0,49,0.0239,MEDIO
PN_3570,40.40081735207634,-3.6923842454625477,15,1,0,0,56,0.0239,MEDIO
PN_3571,40.40600199361708,-3.6638773817231707,15,1,0,0,65,0.0239,MEDIO
PN_3572,40.46988381407761,-3.6420750641168698,15,1,0,0,25,0.0239,MEDIO
PN_3573,40.39824628696365,-3.6381856799822496,15,1,0,0,31,0.0239,MEDIO
PN_3574,40.434598738448805,-3.6742170709220945,15,1,0,0,79,0.0239,MEDIO
PN_3575,40.370946437187314,-3.752899505519089,15,1,0,0,25,0.0239,MEDIO
PN_3576,40.39886500096951,-3.7670571980790775,15,1,0,0,37,0.0239,MEDIO
PN_3577,40.46492867859167,-3.5727369104414595,15,1,0,0,0,0.0239,MEDIO
PN_3578,40.41398339773242,-3.7129066377723516,15,1,0,0,46,0.0239,MEDIO
PN_3579,40.39299864014833,-3.693993026877558,15,1,0,0,69,0.0239,MEDIO
PN_3580,40.430152003207,-3.679121811613182,15,1,0,0,48,0.0239,MEDIO
PN_3581,40.40567694207304,-3.734041446516311,15,1,0,0,17,0.0239,MEDIO
PN_3582,40.41117736302285,-3.666077217657294,15,1,0,0,68,0.0239,MEDIO
PN_3583,40.433905720557455,-3.6039073033332274,15,1,0,0,58,0.0239,MEDIO
PN_3584,40.47488863346037,-3.7027709985650508,15,1,0,0,56,0.0239,MEDIO
PN_3585,40.47713680997841,-3.6688388216890853,15,1,0,0,56,0.0239,MEDIO
PN_3586,40.434903691022654,-3.681923006447154,15,1,0,0,80,0.0239,MEDIO
PN_3587,40.47299198316075,-3.7357719851776334,15,1,0,0,18,0.0239,MEDIO
PN_3588,40.44214162933879,-3.616115165539679,15,1,0,0,38,0.0239,MEDIO
PN_3589,40.38117075677231,-3.70612126086106,15,1,0,0,19,0.0239,MEDIO
PN_3590,40.44882373739785,-3.6770314047874786,15,1,0,0,41,0.0239,MEDIO
PN_3591,40.44398141421157,-3.6701742750573887,15,1,0,0,62,0.0239,MEDIO
PN_3592,40.484703442274885,-3.6739543936457104,15,1,0,0,50,0.0239,MEDIO
PN_3593,40.37476775087046,-3.626025032297606,5,2,0,1,4,0.0237,BAJO
PN_3594,40.45506792328891,-3.7678807507936236,5,2,0,1,2,0.0237,BAJO
PN_3595,40.336086107628674,-3.696005896944004,5,2,0,1,0,0.0237,BAJO
PN_3596,40.42397104074111,-3.647751668448528,5,2,0,1,36,0.0237,BAJO
PN_3597,40.494323098757135,-3.667554048509232,5,2,0,1,47,0.0237,BAJO
PN_3598,40.405319709653384,-3.6352245260284617,5,2,0,1,34,0.0237,BAJO
PN_3599,40.429484551377264,-3.6919150102435196,5,2,0,1,40,0.0237,BAJO
PN_3600,40.38621519249428,-3.689912143389397,5,2,0,1,52,0.0237,BAJO
PN_3601,40.34092176876623,-3.7129438531081895,5,2,0,1,29,0.0237,BAJO
PN_3602,40.41885888178011,-3.728929129681911,5,2,0,1,12,0.0237,BAJO
PN_3603,40.41490074389618,-3.63080268540146,5,2,0,1,17,0.0237,BAJO
PN_3604,40.472681898313,-3.720354216924483,5,2,0,1,54,0.0237,BAJO
PN_3605,40.47697344871328,-3.7417676649386586,5,2,0,1,35,0.0237,BAJO
PN_3606,40.41466861838312,-3.6441453270981734,5,2,0,1,4,0.0237,BAJO
PN_3607,40.37699665492433,-3.7401046534488755,5,2,0,1,27,0.0237,BAJO
PN_3608,40.46393770116866,-3.7200815048741958,5,2,0,1,15,0.0237,BAJO
PN_3609,40.36978585679731,-3.762829421824901,5,2,0,1,16,0.0237,BAJO
PN_3610,40.39111750466782,-3.7310382595557465,5,2,0,1,53,0.0237,BAJO
PN_3611,40.33302714540168,-3.6923109029865033,5,2,0,1,0,0.0237,BAJO
PN_3612,40.35269902944999,-3.6968973505589857,5,2,0,1,38,0.0237,BAJO
